Code,Area,Year,,Year_adj,Sex,Ethnicity,Pupils,Attainment8,Progress8
E09000002,Barking and Dagenham,2017/18,2017,2017,Girls,Black,300,51.4,0.71
E09000002,Barking and Dagenham,2017/18,2017,2017,Girls,Chinese,2,79.3,1.85
E09000003,Barnet,2017/18,2017,2017,All,All Pupils,3810,56,0.57
E09000003,Barnet,2017/18,2017,2017,All,White,1914,55.4,0.5
E09000003,Barnet,2017/18,2017,2017,All,Mixed,409,55,0.45
E09000003,Barnet,2017/18,2017,2017,All,Asian,532,67.8,0.96
E09000003,Barnet,2017/18,2017,2017,All,Black,497,47.1,0.32
E09000003,Barnet,2017/18,2017,2017,All,Chinese,44,72,1.12
E09000003,Barnet,2017/18,2017,2017,Boys,All Pupils,1978,53.1,0.33
E09000003,Barnet,2017/18,2017,2017,Boys,White,983,52.1,0.25
E09000003,Barnet,2017/18,2017,2017,Boys,Mixed,208,51.3,0.18
E09000003,Barnet,2017/18,2017,2017,Boys,Asian ,272,68.1,0.86
E09000003,Barnet,2017/18,2017,2017,Boys,Black,261,42.7,-0.03
E09000003,Barnet,2017/18,2017,2017,Boys,Chinese,20,68.5,0.67
E09000003,Barnet,2017/18,2017,2017,Girls,All Pupils,1832,59.1,0.83
E09000003,Barnet,2017/18,2017,2017,Girls,White,931,58.8,0.76
E09000003,Barnet,2017/18,2017,2017,Girls,Mixed,201,58.8,0.73
E09000003,Barnet,2017/18,2017,2017,Girls,Asian,260,67.5,1.07
E09000003,Barnet,2017/18,2017,2017,Girls,Black,236,52.1,0.71
E09000003,Barnet,2017/18,2017,2017,Girls,Chinese,24,75,1.56
E09000004,Bexley,2017/18,2017,2017,All,All Pupils,3032,49.6,-0.1
E09000004,Bexley,2017/18,2017,2017,All,White,1901,46.7,-0.31
E09000004,Bexley,2017/18,2017,2017,All,Mixed,194,48.4,-0.19
E09000004,Bexley,2017/18,2017,2017,All,Asian,232,58.6,0.57
E09000004,Bexley,2017/18,2017,2017,All,Black,620,54.8,0.31
E09000004,Bexley,2017/18,2017,2017,All,Chinese,33,66,0.55
E09000004,Bexley,2017/18,2017,2017,Boys,All Pupils,1508,46.9,-0.33
E09000004,Bexley,2017/18,2017,2017,Boys,White,963,44.7,-0.5
E09000004,Bexley,2017/18,2017,2017,Boys,Mixed,94,46.2,-0.32
E09000004,Bexley,2017/18,2017,2017,Boys,Asian ,119,57.5,0.48
E09000004,Bexley,2017/18,2017,2017,Boys,Black,287,49.5,-0.11
E09000004,Bexley,2017/18,2017,2017,Boys,Chinese,15,59.8,0.13
E09000004,Bexley,2017/18,2017,2017,Girls,All Pupils,1524,52.3,0.12
E09000004,Bexley,2017/18,2017,2017,Girls,White,938,48.7,-0.11
E09000004,Bexley,2017/18,2017,2017,Girls,Mixed,100,50.5,-0.07
E09000004,Bexley,2017/18,2017,2017,Girls,Asian,113,59.9,0.67
E09000004,Bexley,2017/18,2017,2017,Girls,Black,333,59.3,0.65
E09000004,Bexley,2017/18,2017,2017,Girls,Chinese,18,71.2,0.96
E09000005,Brent,2017/18,2017,2017,All,All Pupils,2858,49.9,0.54
E09000005,Brent,2017/18,2017,2017,All,White,494,47.4,0.36
E09000005,Brent,2017/18,2017,2017,All,Mixed,178,49.7,0
E09000005,Brent,2017/18,2017,2017,All,Asian,897,52,0.96
E09000005,Brent,2017/18,2017,2017,All,Black,675,44.5,0.09
E09000005,Brent,2017/18,2017,2017,All,Chinese,3,62.2,1.5
E09000005,Brent,2017/18,2017,2017,Boys,All Pupils,1480,47.7,0.34
E09000005,Brent,2017/18,2017,2017,Boys,White,268,45.6,0.21
E09000005,Brent,2017/18,2017,2017,Boys,Mixed,97,45.5,-0.36
E09000005,Brent,2017/18,2017,2017,Boys,Asian ,470,49.7,0.79
E09000005,Brent,2017/18,2017,2017,Boys,Black,324,40.7,-0.21
E09000005,Brent,2017/18,2017,2017,Boys,Chinese,3,62.2,1.5
E09000005,Brent,2017/18,2017,2017,Girls,All Pupils,1378,52.2,0.75
E09000005,Brent,2017/18,2017,2017,Girls,White,226,49.6,0.53
E09000005,Brent,2017/18,2017,2017,Girls,Mixed,81,54.8,0.41
E09000005,Brent,2017/18,2017,2017,Girls,Asian,427,54.5,1.16
E09000005,Brent,2017/18,2017,2017,Girls,Black,351,47.9,0.37
E09000005,Brent,2017/18,2017,2017,Girls,Chinese,0,.,.
E09000006,Bromley,2017/18,2017,2017,All,All Pupils,3214,50.3,0.03
E09000006,Bromley,2017/18,2017,2017,All,White,2270,49.6,-0.01
E09000006,Bromley,2017/18,2017,2017,All,Mixed,269,51.2,0.18
E09000006,Bromley,2017/18,2017,2017,All,Asian,166,68.7,0.84
E09000006,Bromley,2017/18,2017,2017,All,Black,306,51,0.34
E09000006,Bromley,2017/18,2017,2017,All,Chinese,33,74.7,1.03
E09000006,Bromley,2017/18,2017,2017,Boys,All Pupils,1614,46.6,-0.24
E09000006,Bromley,2017/18,2017,2017,Boys,White,1170,46.2,-0.29
E09000006,Bromley,2017/18,2017,2017,Boys,Mixed,126,50,-0.03
E09000006,Bromley,2017/18,2017,2017,Boys,Asian ,75,69.3,0.7
E09000006,Bromley,2017/18,2017,2017,Boys,Black,133,46.5,0.21
E09000006,Bromley,2017/18,2017,2017,Boys,Chinese,13,74.2,1.05
E09000006,Bromley,2017/18,2017,2017,Girls,All Pupils,1600,53.9,0.31
E09000006,Bromley,2017/18,2017,2017,Girls,White,1100,53.4,0.28
E09000006,Bromley,2017/18,2017,2017,Girls,Mixed,143,52.2,0.36
E09000006,Bromley,2017/18,2017,2017,Girls,Asian,91,68.3,0.96
E09000006,Bromley,2017/18,2017,2017,Girls,Black,173,54.4,0.43
E09000006,Bromley,2017/18,2017,2017,Girls,Chinese,20,75.1,1.01
E09000007,Camden,2017/18,2017,2017,All,All Pupils,1533,48,0.07
E09000007,Camden,2017/18,2017,2017,All,White,546,51,0.1
E09000007,Camden,2017/18,2017,2017,All,Mixed,181,46.7,-0.13
E09000007,Camden,2017/18,2017,2017,All,Asian,274,46.6,0.11
E09000007,Camden,2017/18,2017,2017,All,Black,358,44.2,-0.05
E09000007,Camden,2017/18,2017,2017,All,Chinese,11,53.1,1.01
E09000007,Camden,2017/18,2017,2017,Boys,All Pupils,649,42,-0.37
E09000007,Camden,2017/18,2017,2017,Boys,White,228,43.7,-0.37
E09000007,Camden,2017/18,2017,2017,Boys,Mixed,68,39.9,-0.54
E09000007,Camden,2017/18,2017,2017,Boys,Asian ,131,42.9,-0.17
E09000007,Camden,2017/18,2017,2017,Boys,Black,145,37.9,-0.59
E09000007,Camden,2017/18,2017,2017,Boys,Chinese,5,37,0.05
E09000007,Camden,2017/18,2017,2017,Girls,All Pupils,884,52.4,0.39
E09000007,Camden,2017/18,2017,2017,Girls,White,318,56.2,0.44
E09000007,Camden,2017/18,2017,2017,Girls,Mixed,113,50.8,0.13
E09000007,Camden,2017/18,2017,2017,Girls,Asian,143,50,0.36
E09000007,Camden,2017/18,2017,2017,Girls,Black,213,48.4,0.31
E09000007,Camden,2017/18,2017,2017,Girls,Chinese,6,66.6,2.45
E09000001,City of London,2017/18,2017,2017,All,All Pupils,0,.,.
E09000001,City of London,2017/18,2017,2017,All,White,0,.,.
E09000001,City of London,2017/18,2017,2017,All,Mixed,0,.,.
E09000001,City of London,2017/18,2017,2017,All,Asian,0,.,.
E09000001,City of London,2017/18,2017,2017,All,Black,0,.,.
E09000001,City of London,2017/18,2017,2017,All,Chinese,0,.,.
E09000001,City of London,2017/18,2017,2017,Boys,All Pupils,0,.,.
E09000001,City of London,2017/18,2017,2017,Boys,White,0,.,.
E09000001,City of London,2017/18,2017,2017,Boys,Mixed,0,.,.
E09000001,City of London,2017/18,2017,2017,Boys,Asian ,0,.,.
E09000001,City of London,2017/18,2017,2017,Boys,Black,0,.,.
E09000001,City of London,2017/18,2017,2017,Boys,Chinese,0,.,.
E09000001,City of London,2017/18,2017,2017,Girls,All Pupils,0,.,.
E09000001,City of London,2017/18,2017,2017,Girls,White,0,.,.
E09000001,City of London,2017/18,2017,2017,Girls,Mixed,0,.,.
E09000001,City of London,2017/18,2017,2017,Girls,Asian,0,.,.
E09000001,City of London,2017/18,2017,2017,Girls,Black,0,.,.
E09000001,City of London,2017/18,2017,2017,Girls,Chinese,0,.,.
E09000008,Croydon,2017/18,2017,2017,All,All Pupils,3452,45.8,0.07
E09000008,Croydon,2017/18,2017,2017,All,White,1268,46.9,0.03
E09000008,Croydon,2017/18,2017,2017,All,Mixed,499,46.5,0
E09000008,Croydon,2017/18,2017,2017,All,Asian,472,51.4,0.58
E09000008,Croydon,2017/18,2017,2017,All,Black,998,43.5,-0.08
E09000008,Croydon,2017/18,2017,2017,All,Chinese,13,68.3,1.18
E09000008,Croydon,2017/18,2017,2017,Boys,All Pupils,1669,42.4,-0.15
E09000008,Croydon,2017/18,2017,2017,Boys,White,588,43.9,-0.21
E09000008,Croydon,2017/18,2017,2017,Boys,Mixed,233,43.1,-0.21
E09000008,Croydon,2017/18,2017,2017,Boys,Asian ,238,48.4,0.41
E09000008,Croydon,2017/18,2017,2017,Boys,Black,483,39.7,-0.35
E09000008,Croydon,2017/18,2017,2017,Boys,Chinese,6,73.6,0.89
E09000008,Croydon,2017/18,2017,2017,Girls,All Pupils,1783,49,0.27
E09000008,Croydon,2017/18,2017,2017,Girls,White,680,49.5,0.25
E09000008,Croydon,2017/18,2017,2017,Girls,Mixed,266,49.4,0.17
E09000008,Croydon,2017/18,2017,2017,Girls,Asian,234,54.5,0.75
E09000008,Croydon,2017/18,2017,2017,Girls,Black,515,47,0.18
E09000008,Croydon,2017/18,2017,2017,Girls,Chinese,7,63.8,1.46
E09000009,Ealing,2017/18,2017,2017,All,All Pupils,2853,50,0.53
E09000009,Ealing,2017/18,2017,2017,All,White,837,51.8,0.44
E09000009,Ealing,2017/18,2017,2017,All,Mixed,222,50,0.14
E09000009,Ealing,2017/18,2017,2017,All,Asian,824,51.8,0.89
E09000009,Ealing,2017/18,2017,2017,All,Black,563,44.3,0.24
E09000009,Ealing,2017/18,2017,2017,All,Chinese,11,72.5,1.82
E09000009,Ealing,2017/18,2017,2017,Boys,All Pupils,1393,47.2,0.29
E09000009,Ealing,2017/18,2017,2017,Boys,White,417,49.3,0.2
E09000009,Ealing,2017/18,2017,2017,Boys,Mixed,106,45.2,-0.24
E09000009,Ealing,2017/18,2017,2017,Boys,Asian ,395,49.9,0.69
E09000009,Ealing,2017/18,2017,2017,Boys,Black,278,40.9,-0.02
E09000009,Ealing,2017/18,2017,2017,Boys,Chinese,8,72.8,1.69
E09000009,Ealing,2017/18,2017,2017,Girls,All Pupils,1460,52.6,0.76
E09000009,Ealing,2017/18,2017,2017,Girls,White,420,54.3,0.67
E09000009,Ealing,2017/18,2017,2017,Girls,Mixed,116,54.4,0.48
E09000009,Ealing,2017/18,2017,2017,Girls,Asian,429,53.5,1.06
E09000009,Ealing,2017/18,2017,2017,Girls,Black,285,47.7,0.48
E09000009,Ealing,2017/18,2017,2017,Girls,Chinese,3,72,2.82
E09000010,Enfield,2017/18,2017,2017,All,All Pupils,3414,46.3,0.08
E09000010,Enfield,2017/18,2017,2017,All,White,1619,44.7,0.03
E09000010,Enfield,2017/18,2017,2017,All,Mixed,336,48.1,0.07
E09000010,Enfield,2017/18,2017,2017,All,Asian,299,57.8,0.49
E09000010,Enfield,2017/18,2017,2017,All,Black,852,43.9,0.01
E09000010,Enfield,2017/18,2017,2017,All,Chinese,17,76.1,1.02
E09000010,Enfield,2017/18,2017,2017,Boys,All Pupils,1745,43.2,-0.21
E09000010,Enfield,2017/18,2017,2017,Boys,White,830,42.1,-0.25
E09000010,Enfield,2017/18,2017,2017,Boys,Mixed,176,44.7,-0.11
E09000010,Enfield,2017/18,2017,2017,Boys,Asian ,157,54,0.12
E09000010,Enfield,2017/18,2017,2017,Boys,Black,432,40.4,-0.32
E09000010,Enfield,2017/18,2017,2017,Boys,Chinese,8,69.8,0.92
E09000010,Enfield,2017/18,2017,2017,Girls,All Pupils,1669,49.5,0.39
E09000010,Enfield,2017/18,2017,2017,Girls,White,789,47.5,0.32
E09000010,Enfield,2017/18,2017,2017,Girls,Mixed,160,51.9,0.27
E09000010,Enfield,2017/18,2017,2017,Girls,Asian,142,62,0.91
E09000010,Enfield,2017/18,2017,2017,Girls,Black,420,47.5,0.38
E09000010,Enfield,2017/18,2017,2017,Girls,Chinese,9,81.7,1.09
E09000011,Greenwich,2017/18,2017,2017,All,All Pupils,2269,44.5,-0.18
E09000011,Greenwich,2017/18,2017,2017,All,White,1011,43.3,-0.37
E09000011,Greenwich,2017/18,2017,2017,All,Mixed,227,45.3,-0.21
E09000011,Greenwich,2017/18,2017,2017,All,Asian,197,47.4,0.22
E09000011,Greenwich,2017/18,2017,2017,All,Black,747,45,-0.04
E09000011,Greenwich,2017/18,2017,2017,All,Chinese,16,57.3,0.81
E09000011,Greenwich,2017/18,2017,2017,Boys,All Pupils,1151,42,-0.34
E09000011,Greenwich,2017/18,2017,2017,Boys,White,499,42.1,-0.44
E09000011,Greenwich,2017/18,2017,2017,Boys,Mixed,119,41,-0.39
E09000011,Greenwich,2017/18,2017,2017,Boys,Asian ,106,46,0.15
E09000011,Greenwich,2017/18,2017,2017,Boys,Black,374,40.5,-0.36
E09000011,Greenwich,2017/18,2017,2017,Boys,Chinese,10,56.4,1.24
E09000011,Greenwich,2017/18,2017,2017,Girls,All Pupils,1118,47.1,-0.02
E09000011,Greenwich,2017/18,2017,2017,Girls,White,512,44.5,-0.29
E09000011,Greenwich,2017/18,2017,2017,Girls,Mixed,108,50.1,-0.01
E09000011,Greenwich,2017/18,2017,2017,Girls,Asian,91,48.9,0.3
E09000011,Greenwich,2017/18,2017,2017,Girls,Black,373,49.5,0.29
E09000011,Greenwich,2017/18,2017,2017,Girls,Chinese,6,58.8,0.16
E09000012,Hackney,2017/18,2017,2017,All,All Pupils,2058,49,0.31
E09000012,Hackney,2017/18,2017,2017,All,White,713,53.1,0.51
E09000012,Hackney,2017/18,2017,2017,All,Mixed,172,46.7,0.06
E09000012,Hackney,2017/18,2017,2017,All,Asian,258,50.7,0.44
E09000012,Hackney,2017/18,2017,2017,All,Black,758,45.1,0.11
E09000012,Hackney,2017/18,2017,2017,All,Chinese,9,56,0.61
E09000012,Hackney,2017/18,2017,2017,Boys,All Pupils,908,45.3,-0.02
E09000012,Hackney,2017/18,2017,2017,Boys,White,317,48.8,0.08
E09000012,Hackney,2017/18,2017,2017,Boys,Mixed,85,45.7,-0.07
E09000012,Hackney,2017/18,2017,2017,Boys,Asian ,122,47.1,0.18
E09000012,Hackney,2017/18,2017,2017,Boys,Black,317,40.6,-0.24
E09000012,Hackney,2017/18,2017,2017,Boys,Chinese,4,39.8,0.23
E09000012,Hackney,2017/18,2017,2017,Girls,All Pupils,1150,51.9,0.57
E09000012,Hackney,2017/18,2017,2017,Girls,White,396,56.6,0.85
E09000012,Hackney,2017/18,2017,2017,Girls,Mixed,87,47.6,0.19
E09000012,Hackney,2017/18,2017,2017,Girls,Asian,136,53.8,0.67
E09000012,Hackney,2017/18,2017,2017,Girls,Black,441,48.3,0.36
E09000012,Hackney,2017/18,2017,2017,Girls,Chinese,5,69,0.91
E09000013,Hammersmith and Fulham,2017/18,2017,2017,All,All Pupils,1291,52.9,0.34
E09000013,Hammersmith and Fulham,2017/18,2017,2017,All,White,567,57.3,0.39
E09000013,Hammersmith and Fulham,2017/18,2017,2017,All,Mixed,126,51.7,0.2
E09000013,Hammersmith and Fulham,2017/18,2017,2017,All,Asian,114,50.8,0.49
E09000013,Hammersmith and Fulham,2017/18,2017,2017,All,Black,315,46.6,0.1
E09000013,Hammersmith and Fulham,2017/18,2017,2017,All,Chinese,12,60.4,0.95
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Boys,All Pupils,638,48.9,0.06
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Boys,White,285,53,0.13
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Boys,Mixed,57,43.8,-0.3
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Boys,Asian ,63,48.1,0.22
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Boys,Black,151,44,-0.14
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Boys,Chinese,7,60.1,0.96
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Girls,All Pupils,653,56.7,0.62
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Girls,White,282,61.6,0.67
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Girls,Mixed,69,58.3,0.62
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Girls,Asian,51,54.1,0.81
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Girls,Black,164,49,0.32
E09000013,Hammersmith and Fulham,2017/18,2017,2017,Girls,Chinese,5,60.8,0.94
E09000014,Haringey,2017/18,2017,2017,All,All Pupils,2190,46.3,0.16
E09000014,Haringey,2017/18,2017,2017,All,White,1021,49.4,0.38
E09000014,Haringey,2017/18,2017,2017,All,Mixed,222,47.2,-0.04
E09000014,Haringey,2017/18,2017,2017,All,Asian,158,50.7,0.35
E09000014,Haringey,2017/18,2017,2017,All,Black,566,39.4,-0.19
E09000014,Haringey,2017/18,2017,2017,All,Chinese,9,63.5,1.02
E09000014,Haringey,2017/18,2017,2017,Boys,All Pupils,1094,43.5,-0.07
E09000014,Haringey,2017/18,2017,2017,Boys,White,507,48.1,0.25
E09000014,Haringey,2017/18,2017,2017,Boys,Mixed,109,42.3,-0.39
E09000014,Haringey,2017/18,2017,2017,Boys,Asian ,75,47.1,-0.01
E09000014,Haringey,2017/18,2017,2017,Boys,Black,299,35.7,-0.47
E09000014,Haringey,2017/18,2017,2017,Boys,Chinese,5,60.9,0.48
E09000014,Haringey,2017/18,2017,2017,Girls,All Pupils,1096,49.1,0.39
E09000014,Haringey,2017/18,2017,2017,Girls,White,514,50.7,0.5
E09000014,Haringey,2017/18,2017,2017,Girls,Mixed,113,51.8,0.31
E09000014,Haringey,2017/18,2017,2017,Girls,Asian,83,54.1,0.67
E09000014,Haringey,2017/18,2017,2017,Girls,Black,267,43.5,0.12
E09000014,Haringey,2017/18,2017,2017,Girls,Chinese,4,66.9,1.82
E09000015,Harrow,2017/18,2017,2017,All,All Pupils,2044,50.7,0.45
E09000015,Harrow,2017/18,2017,2017,All,White,507,46.2,0.19
E09000015,Harrow,2017/18,2017,2017,All,Mixed,167,51.8,0.46
E09000015,Harrow,2017/18,2017,2017,All,Asian,912,55.2,0.69
E09000015,Harrow,2017/18,2017,2017,All,Black,311,45.6,0.11
E09000015,Harrow,2017/18,2017,2017,All,Chinese,8,52.9,0.56
E09000015,Harrow,2017/18,2017,2017,Boys,All Pupils,996,47.7,0.22
E09000015,Harrow,2017/18,2017,2017,Boys,White,241,43.4,0.07
E09000015,Harrow,2017/18,2017,2017,Boys,Mixed,85,50.2,0.29
E09000015,Harrow,2017/18,2017,2017,Boys,Asian ,464,52.5,0.45
E09000015,Harrow,2017/18,2017,2017,Boys,Black,138,39.6,-0.35
E09000015,Harrow,2017/18,2017,2017,Boys,Chinese,4,44.5,0.38
E09000015,Harrow,2017/18,2017,2017,Girls,All Pupils,1048,53.4,0.67
E09000015,Harrow,2017/18,2017,2017,Girls,White,266,48.8,0.29
E09000015,Harrow,2017/18,2017,2017,Girls,Mixed,82,53.4,0.64
E09000015,Harrow,2017/18,2017,2017,Girls,Asian,448,57.9,0.92
E09000015,Harrow,2017/18,2017,2017,Girls,Black,173,50.4,0.47
E09000015,Harrow,2017/18,2017,2017,Girls,Chinese,4,61.3,0.75
E09000016,Havering,2017/18,2017,2017,All,All Pupils,2774,46.9,-0.09
E09000016,Havering,2017/18,2017,2017,All,White,2025,45.7,-0.22
E09000016,Havering,2017/18,2017,2017,All,Mixed,143,48,-0.08
E09000016,Havering,2017/18,2017,2017,All,Asian,146,52.6,0.64
E09000016,Havering,2017/18,2017,2017,All,Black,366,50.1,0.37
E09000016,Havering,2017/18,2017,2017,All,Chinese,7,71.1,1.45
E09000016,Havering,2017/18,2017,2017,Boys,All Pupils,1440,45,-0.23
E09000016,Havering,2017/18,2017,2017,Boys,White,1052,43.5,-0.39
E09000016,Havering,2017/18,2017,2017,Boys,Mixed,79,49.1,-0.04
E09000016,Havering,2017/18,2017,2017,Boys,Asian ,74,53.5,0.67
E09000016,Havering,2017/18,2017,2017,Boys,Black,177,47.4,0.23
E09000016,Havering,2017/18,2017,2017,Boys,Chinese,2,76.5,1.41
E09000016,Havering,2017/18,2017,2017,Girls,All Pupils,1334,48.9,0.07
E09000016,Havering,2017/18,2017,2017,Girls,White,973,48,-0.04
E09000016,Havering,2017/18,2017,2017,Girls,Mixed,64,46.6,-0.14
E09000016,Havering,2017/18,2017,2017,Girls,Asian,72,51.7,0.61
E09000016,Havering,2017/18,2017,2017,Girls,Black,189,52.6,0.5
E09000016,Havering,2017/18,2017,2017,Girls,Chinese,5,68.9,1.48
E09000017,Hillingdon,2017/18,2017,2017,All,All Pupils,3064,47.8,0.15
E09000017,Hillingdon,2017/18,2017,2017,All,White,1410,44.4,-0.23
E09000017,Hillingdon,2017/18,2017,2017,All,Mixed,339,49.1,0.18
E09000017,Hillingdon,2017/18,2017,2017,All,Asian,715,54.4,0.73
E09000017,Hillingdon,2017/18,2017,2017,All,Black,345,44.5,0.22
E09000017,Hillingdon,2017/18,2017,2017,All,Chinese,4,60.5,0.54
E09000017,Hillingdon,2017/18,2017,2017,Boys,All Pupils,1572,45.3,-0.08
E09000017,Hillingdon,2017/18,2017,2017,Boys,White,725,41.8,-0.5
E09000017,Hillingdon,2017/18,2017,2017,Boys,Mixed,180,47.8,0.09
E09000017,Hillingdon,2017/18,2017,2017,Boys,Asian ,347,51,0.5
E09000017,Hillingdon,2017/18,2017,2017,Boys,Black,170,42.4,0.05
E09000017,Hillingdon,2017/18,2017,2017,Boys,Chinese,3,65.7,0.51
E09000017,Hillingdon,2017/18,2017,2017,Girls,All Pupils,1492,50.5,0.38
E09000017,Hillingdon,2017/18,2017,2017,Girls,White,685,47.2,0.04
E09000017,Hillingdon,2017/18,2017,2017,Girls,Mixed,159,50.6,0.29
E09000017,Hillingdon,2017/18,2017,2017,Girls,Asian,368,57.6,0.93
E09000017,Hillingdon,2017/18,2017,2017,Girls,Black,175,46.5,0.37
E09000017,Hillingdon,2017/18,2017,2017,Girls,Chinese,1,45,0.61
E09000018,Hounslow,2017/18,2017,2017,All,All Pupils,2666,49.4,0.43
E09000018,Hounslow,2017/18,2017,2017,All,White,915,48.5,0.16
E09000018,Hounslow,2017/18,2017,2017,All,Mixed,237,49.6,0.2
E09000018,Hounslow,2017/18,2017,2017,All,Asian,805,54.3,0.86
E09000018,Hounslow,2017/18,2017,2017,All,Black,346,47.8,0.37
E09000018,Hounslow,2017/18,2017,2017,All,Chinese,3,66,0.5
E09000018,Hounslow,2017/18,2017,2017,Boys,All Pupils,1369,46.5,0.21
E09000018,Hounslow,2017/18,2017,2017,Boys,White,478,46.8,0.03
E09000018,Hounslow,2017/18,2017,2017,Boys,Mixed,126,46.8,-0.11
E09000018,Hounslow,2017/18,2017,2017,Boys,Asian ,395,51.1,0.61
E09000018,Hounslow,2017/18,2017,2017,Boys,Black,181,45.6,0.23
E09000018,Hounslow,2017/18,2017,2017,Boys,Chinese,0,.,.
E09000018,Hounslow,2017/18,2017,2017,Girls,All Pupils,1297,52.4,0.65
E09000018,Hounslow,2017/18,2017,2017,Girls,White,437,50.4,0.3
E09000018,Hounslow,2017/18,2017,2017,Girls,Mixed,111,52.8,0.55
E09000018,Hounslow,2017/18,2017,2017,Girls,Asian,410,57.5,1.11
E09000018,Hounslow,2017/18,2017,2017,Girls,Black,165,50.3,0.52
E09000018,Hounslow,2017/18,2017,2017,Girls,Chinese,3,66,0.5
E09000019,Islington,2017/18,2017,2017,All,All Pupils,1404,46.3,0.15
E09000019,Islington,2017/18,2017,2017,All,White,484,46.4,0.08
E09000019,Islington,2017/18,2017,2017,All,Mixed,181,44.5,-0.26
E09000019,Islington,2017/18,2017,2017,All,Asian,179,52.5,0.64
E09000019,Islington,2017/18,2017,2017,All,Black,406,43.7,0.04
E09000019,Islington,2017/18,2017,2017,All,Chinese,9,55.3,0.83
E09000019,Islington,2017/18,2017,2017,Boys,All Pupils,746,44.9,0.05
E09000019,Islington,2017/18,2017,2017,Boys,White,242,44.7,-0.04
E09000019,Islington,2017/18,2017,2017,Boys,Mixed,109,42.1,-0.41
E09000019,Islington,2017/18,2017,2017,Boys,Asian ,90,55.4,0.8
E09000019,Islington,2017/18,2017,2017,Boys,Black,218,41.3,-0.08
E09000019,Islington,2017/18,2017,2017,Boys,Chinese,5,52.6,0.62
E09000019,Islington,2017/18,2017,2017,Girls,All Pupils,658,47.9,0.26
E09000019,Islington,2017/18,2017,2017,Girls,White,242,48.1,0.2
E09000019,Islington,2017/18,2017,2017,Girls,Mixed,72,48,-0.01
E09000019,Islington,2017/18,2017,2017,Girls,Asian,89,49.6,0.48
E09000019,Islington,2017/18,2017,2017,Girls,Black,188,46.5,0.18
E09000019,Islington,2017/18,2017,2017,Girls,Chinese,4,58.8,1.09
E09000020,Kensington and Chelsea,2017/18,2017,2017,All,All Pupils,718,51.6,0.11
E09000020,Kensington and Chelsea,2017/18,2017,2017,All,White,260,54.2,0.15
E09000020,Kensington and Chelsea,2017/18,2017,2017,All,Mixed,119,52.4,0.12
E09000020,Kensington and Chelsea,2017/18,2017,2017,All,Asian,41,56.2,0.58
E09000020,Kensington and Chelsea,2017/18,2017,2017,All,Black,121,47.3,-0.01
E09000020,Kensington and Chelsea,2017/18,2017,2017,All,Chinese,2,58.5,0.02
E09000020,Kensington and Chelsea,2017/18,2017,2017,Boys,All Pupils,405,52.3,0.09
E09000020,Kensington and Chelsea,2017/18,2017,2017,Boys,White,166,56.6,0.26
E09000020,Kensington and Chelsea,2017/18,2017,2017,Boys,Mixed,62,51.4,0.03
E09000020,Kensington and Chelsea,2017/18,2017,2017,Boys,Asian ,18,58.9,0.52
E09000020,Kensington and Chelsea,2017/18,2017,2017,Boys,Black,70,48.5,-0.03
E09000020,Kensington and Chelsea,2017/18,2017,2017,Boys,Chinese,0,.,.
E09000020,Kensington and Chelsea,2017/18,2017,2017,Girls,All Pupils,313,50.6,0.13
